game_id,Source,DistanceToStation,TimeMeasure,Temperature,DewPoint,Humidity,Precipitation,WindSpeed,WindDirection,Pressure,EstimatedCondition
2012120600,Meteostat,1.86,12/6/2012 22:00,53.06,48.02,83,0,3.36,330,30.1383,Clear
2012120900,Meteostat,3.98,12/9/2012 12:00,50.18,47.3,90,0,11.43,60,30.1472,Clear
2012120900,Meteostat,3.67,12/9/2012 13:00,51.8,48.02,87,0,4.72,50,30.1383,Clear
2012120900,Meteostat,3.98,12/9/2012 14:00,48.92,47.3,94,0,6.96,60,30.1235,Clear
2012120900,Meteostat,3.67,12/9/2012 15:00,50,50,100,0,0,NA,30.1235,Clear
2012120900,Meteostat,3.67,12/9/2012 16:00,50,50,100,0,0,NA,30.1235,Clear
2012120900,Meteostat,3.98,12/9/2012 17:00,48.2,48.2,100,0,6.96,80,30.1117,Clear
2012120900,Meteostat,3.98,12/9/2012 18:00,48.38,48.2,99,0.012,6.96,70,30.1058,Light Rain
2012120901,Meteostat,0.68,12/9/2012 12:00,42.8,33.62,70,0,4.72,130,30.0468,Clear
2012120901,Meteostat,0.68,12/9/2012 13:00,44.06,33.8,67,0,0,NA,29.9906,Clear
2012120901,Meteostat,0.68,12/9/2012 14:00,44.06,34.88,70,0,6.96,110,29.9404,Clear
2012120901,Meteostat,0.68,12/9/2012 15:00,44.96,37.22,74,0,12.74,120,29.8932,Clear
2012120901,Meteostat,0.68,12/9/2012 16:00,44.96,39.74,82,0.012,10.31,140,29.8371,Light Rain
2012120901,Meteostat,0.68,12/9/2012 17:00,44.96,41,86,0.031,11.43,140,29.8312,Light Rain
2012120902,Meteostat,2.3,12/9/2012 12:00,44.06,37.04,76,0,6.96,100,30.0763,Clear
2012120902,Meteostat,2.3,12/9/2012 13:00,46.04,38.84,76,0,5.84,120,30.029,Clear
2012120902,Meteostat,2.3,12/9/2012 14:00,48.02,41.18,77,0,6.96,110,29.9936,Clear
2012120902,Meteostat,2.3,12/9/2012 15:00,50,42.08,74,0,5.84,130,29.9729,Clear
2012120902,Meteostat,2.3,12/9/2012 16:00,48.02,44.06,86,0.039,5.84,80,29.9523,Light Rain
2012120902,Meteostat,2.3,12/9/2012 17:00,48.92,46.94,93,0.079,5.84,120,29.9434,Light Rain
2012120902,Meteostat,2.3,12/9/2012 18:00,50,48.02,93,0.031,9.2,140,29.9198,Light Rain
2012120903,Meteostat,2.42,12/9/2012 12:00,46.04,46.04,100,0.02,6.96,100,29.8666,Light Rain
2012120903,Meteostat,2.42,12/9/2012 13:00,46.94,46.94,100,0.031,8.08,140,29.8312,Light Rain
2012120903,Meteostat,2.42,12/9/2012 14:00,48.92,48.92,100,0.012,8.08,150,29.778,Light Rain
2012120903,Meteostat,2.42,12/9/2012 15:00,51.08,51.08,100,0,5.84,180,29.7633,Clear
2012120903,Meteostat,2.42,12/9/2012 16:00,53.06,51.98,96,0,4.72,190,29.7662,Clear
2012120903,Meteostat,2.42,12/9/2012 17:00,53.06,53.06,100,NA,4.72,190,29.7603,NA
2012120903,Meteostat,2.42,12/9/2012 18:00,53.06,53.06,100,0.051,0,NA,29.7308,Light Rain
2012120904,Meteostat,4.6,12/9/2012 12:00,69.08,62.96,81,0,4.72,320,30.0851,Clear
2012120904,Meteostat,4.6,12/9/2012 13:00,69.08,65.12,87,0.012,5.84,10,30.0497,Light Rain
2012120904,Meteostat,4.6,12/9/2012 14:00,75.02,66.2,74,0,4.72,20,30.0261,Clear
2012120904,Meteostat,4.6,12/9/2012 15:00,75.02,66.92,76,0,5.84,310,30.0143,Clear
2012120904,Meteostat,4.6,12/9/2012 16:00,73.94,65.84,76,0,8.08,60,30.0143,Clear
2012120904,Meteostat,4.6,12/9/2012 17:00,71.06,64.94,81,0,3.36,50,30.0231,Clear
2012120904,Meteostat,4.6,12/9/2012 18:00,66.92,63.86,90,0,0,NA,30.0379,Clear
2012120905,Meteostat,4.78,12/9/2012 11:00,30.92,28.94,92,0.051,4.72,70,29.9286,Light Snow
2012120905,Meteostat,4.78,12/9/2012 12:00,30.2,28.4,93,0.012,6.96,70,29.9109,Light Snow
2012120905,Meteostat,4.78,12/9/2012 13:00,30.02,28.94,96,0.079,6.96,60,29.8696,Light Snow
2012120905,Meteostat,4.78,12/9/2012 14:00,30.02,28.94,96,0.059,6.96,60,29.8519,Light Snow
2012120905,Meteostat,4.78,12/9/2012 15:00,30.02,28.04,92,0.071,8.08,60,29.8489,Light Snow
2012120905,Meteostat,4.78,12/9/2012 16:00,28.94,26.96,92,0.039,9.2,50,29.8637,Light Snow
2012120905,Meteostat,4.78,12/9/2012 17:00,28.94,26.96,92,0.031,8.08,30,29.8784,Light Snow
2012120906,Meteostat,8.57,12/9/2012 12:00,62.6,59,88,0,0,NA,30.0792,Clear
2012120906,Meteostat,8.57,12/9/2012 13:00,62.6,60.8,94,0,0,NA,30.0527,Clear
2012120906,Meteostat,8.57,12/9/2012 14:00,66.2,60.8,83,0,6.96,220,30.0379,Clear
2012120906,Meteostat,8.57,12/9/2012 15:00,66.2,60.8,83,0,6.96,220,30.032,Clear
2012120906,Meteostat,8.57,12/9/2012 16:00,68,60.8,78,0,6.96,230,30.0408,Clear
2012120906,Meteostat,8.57,12/9/2012 17:00,66.2,59.18,78,0,5.84,230,30.0379,Clear
2012120907,Meteostat,1.24,12/9/2012 12:00,68,66.74,96,0,0,NA,30.0851,Clear
2012120907,Meteostat,1.24,12/9/2012 13:00,73.04,66.92,81,0,0,NA,30.0556,Clear
2012120907,Meteostat,1.24,12/9/2012 14:00,75.92,64.94,69,0,3.36,280,30.032,Clear
2012120907,Meteostat,1.24,12/9/2012 15:00,77,64.76,66,0,4.72,220,30.0261,Clear
2012120907,Meteostat,1.24,12/9/2012 16:00,75.02,66.2,74,0,6.96,230,30.0202,Clear
2012120907,Meteostat,1.24,12/9/2012 17:00,75.02,64.94,71,0,6.96,270,30.0261,Clear
2012120907,Meteostat,1.24,12/9/2012 18:00,73.04,63.14,71,0,5.84,290,30.0349,Clear
2012120908,Meteostat,7.02,12/9/2012 12:00,33.98,26.96,75,0,14.98,80,30.1796,Clear
2012120908,Meteostat,7.02,12/9/2012 13:00,37.04,28.94,72,0,12.74,80,30.1383,Clear
2012120908,Meteostat,7.02,12/9/2012 14:00,37.04,28.94,72,0,16.09,70,30.1117,Clear
2012120908,Meteostat,7.02,12/9/2012 15:00,37.04,28.94,72,0,12.74,70,30.1029,Clear
2012120908,Meteostat,7.02,12/9/2012 16:00,35.96,30.02,79,0.02,14.98,70,30.0763,Light Rain
2012120908,Meteostat,7.02,12/9/2012 17:00,35.06,30.92,85,0.02,13.86,70,30.0379,Light Rain
2012120909,Meteostat,3.29,12/9/2012 12:00,51.98,50,93,0,5.84,150,29.9257,Clear
2012120909,Meteostat,3.29,12/9/2012 13:00,53.96,51.98,93,0,5.84,170,29.8755,Clear
2012120909,Meteostat,3.29,12/9/2012 14:00,55.94,53.96,93,0,3.36,210,29.8519,Clear
2012120909,Meteostat,3.29,12/9/2012 15:00,59,57.2,94,0,3.36,180,29.8076,Clear
2012120909,Meteostat,3.29,12/9/2012 16:00,57.92,57.02,97,0,0,NA,29.8253,Clear
2012120909,Meteostat,3.29,12/9/2012 17:00,60.08,58.1,93,0,8.08,190,29.8223,Clear
2012120909,Meteostat,3.29,12/9/2012 18:00,60.08,59,96,0.012,5.84,170,29.7987,Light Rain
2012120910,Meteostat,4.23,12/9/2012 13:00,60.98,37.76,42,0,0,NA,30.1206,Clear
2012120910,Meteostat,4.23,12/9/2012 14:00,62.96,38.84,41,0,0,NA,30.1029,Clear
2012120910,Meteostat,4.23,12/9/2012 15:00,62.96,41.9,46,0,3.36,100,30.1029,Clear
2012120910,Meteostat,4.23,12/9/2012 16:00,64.94,40.1,40,0,0,NA,30.1088,Clear
2012120910,Meteostat,4.23,12/9/2012 17:00,64.04,39.2,40,0,0,NA,30.1117,Clear
2012120910,Meteostat,4.23,12/9/2012 18:00,60.08,43.88,55,0,4.72,150,30.1294,Clear
2012120911,Meteostat,1.62,12/9/2012 16:00,42.98,35.96,76,0.012,10.31,50,30.2062,Light Rain
2012120911,Meteostat,1.62,12/9/2012 17:00,42.98,36.86,79,0.02,3.36,10,30.2003,Light Rain
2012120911,Meteostat,1.62,12/9/2012 18:00,42.08,37.94,85,0.012,4.72,40,30.1974,Light Rain
2012120911,Meteostat,1.62,12/9/2012 19:00,42.08,39.02,89,0.012,4.72,30,30.1826,Light Rain
2012120911,Meteostat,1.62,12/9/2012 20:00,42.08,41,96,0.012,0,NA,30.1619,Light Rain
2012120911,Meteostat,1.62,12/9/2012 21:00,44.06,42.08,93,0.039,5.84,60,30.1206,Light Rain
2012120912,Meteostat,2.92,12/9/2012 13:00,42.08,37.94,85,0.012,6.96,160,30.2948,Light Rain
2012120912,Meteostat,2.92,12/9/2012 14:00,42.08,39.02,89,0,6.96,130,30.2948,Clear
2012120912,Meteostat,2.92,12/9/2012 15:00,42.08,39.92,92,0,6.96,120,30.2859,Clear
2012120912,Meteostat,2.92,12/9/2012 16:00,42.08,41,96,0,0,NA,30.2978,Clear
2012120912,Meteostat,2.92,12/9/2012 17:00,42.98,41.18,93,0,8.08,150,30.2948,Clear
2012120912,Meteostat,2.92,12/9/2012 18:00,42.98,41.18,93,0.012,0,NA,30.3096,Light Rain
2012120913,Meteostat,2.3,12/9/2012 19:00,33.08,30.92,92,0.02,8.08,60,29.8253,Light Snow
2012120913,Meteostat,2.3,12/9/2012 20:00,32,30.92,96,0.039,10.31,50,29.8194,Light Snow
2012120913,Meteostat,2.3,12/9/2012 21:00,32,30.02,92,0.012,12.74,50,29.7898,Light Snow
2012120913,Meteostat,2.3,12/9/2012 22:00,32,28.76,88,0.012,11.43,50,29.7662,Light Snow
2012120913,Meteostat,2.3,12/9/2012 23:00,32,28.76,88,0.012,9.2,40,29.7603,Light Snow
2012120913,Meteostat,2.3,12/10/2012 0:00,32,28.76,88,0.012,12.74,40,29.7396,Light Snow
2012121000,Meteostat,5.16,12/10/2012 20:00,60.08,57.2,90,0,4.72,210,29.5005,Clear
2012121000,Meteostat,5.16,12/10/2012 21:00,59,57.02,93,0,5.84,240,29.4975,Clear
2012121000,Meteostat,5.16,12/10/2012 22:00,57.92,55.04,90,0,4.72,220,29.4975,Clear
2012121000,Meteostat,5.16,12/10/2012 23:00,57.92,55.04,90,0,4.72,230,29.5034,Clear
2012121000,Meteostat,5.16,12/11/2012 0:00,57.92,54.14,87,0,6.96,220,29.5182,Clear
2012121000,Meteostat,5.16,12/11/2012 1:00,57.02,53.24,87,0,3.36,230,29.5418,Clear
2012121300,Meteostat,2.61,12/13/2012 20:00,39.92,22.82,50,0,3.36,210,30.3893,Clear
2012121300,Meteostat,2.61,12/13/2012 21:00,37.04,30.74,78,0,0,NA,30.3657,Clear
2012121300,Meteostat,2.61,12/13/2012 22:00,35.96,26.06,67,0,3.36,180,30.3657,Clear
2012121300,Meteostat,2.61,12/13/2012 23:00,35.06,25.88,69,0,3.36,190,30.3539,Clear
2012121300,Meteostat,2.61,12/14/2012 0:00,37.04,26.06,64,0,0,NA,30.3568,Clear
2012121300,Meteostat,2.61,12/14/2012 1:00,35.06,25.88,69,0,0,NA,30.3391,Clear
2012121600,Meteostat,5.41,12/16/2012 11:00,44.96,39.2,80,0,8.08,260,29.657,Clear
2012121600,Meteostat,5.41,12/16/2012 12:00,44.06,37.04,76,0,10.31,240,29.6451,Clear
2012121600,Meteostat,5.41,12/16/2012 13:00,42.98,35.96,76,0,12.74,260,29.6363,Clear
2012121600,Meteostat,5.41,12/16/2012 14:00,42.98,34.88,73,0,14.98,270,29.6363,Clear
2012121600,Meteostat,5.41,12/16/2012 15:00,41,35.06,79,0,13.86,280,29.6304,Clear
2012121600,Meteostat,5.41,12/16/2012 16:00,41,35.06,79,0,10.31,250,29.6835,Clear
2012121601,Meteostat,4.41,12/16/2012 12:00,57.92,54.14,87,0.012,0,NA,29.9729,Light Rain
2012121601,Meteostat,4.41,12/16/2012 13:00,59,55.22,87,0.012,0,NA,29.9641,Light Rain
2012121601,Meteostat,4.41,12/16/2012 14:00,57.92,55.94,93,0.02,4.72,130,29.9168,Light Rain
2012121601,Meteostat,4.41,12/16/2012 15:00,57.02,55.94,96,0.39,0,NA,29.9375,Heavy Rain
2012121601,Meteostat,4.41,12/16/2012 16:00,57.02,55.94,96,0.13,3.36,50,29.9198,Moderate Rain
2012121601,Meteostat,4.41,12/16/2012 17:00,55.94,55.94,100,0.059,6.96,20,29.905,Light Rain
2012121602,Meteostat,17.46,12/16/2012 11:00,71.6,67.82,88,0,11.43,160,29.9345,Clear
2012121602,Meteostat,17.46,12/16/2012 12:00,73.4,69.98,89,0,6.96,200,29.9227,Clear
2012121602,Meteostat,17.46,12/16/2012 13:00,75.2,67.82,78,0,11.43,210,29.8873,Clear
2012121602,Meteostat,17.46,12/16/2012 14:00,75.2,69.62,83,0,10.31,170,29.8578,Clear
2012121602,Meteostat,17.46,12/16/2012 15:00,75.2,67.82,78,0,14.98,200,29.84,Clear
2012121602,Meteostat,22.25,12/16/2012 16:00,68,60.8,78,0,17.21,330,29.843,Clear
2012121602,Meteostat,22.25,12/16/2012 17:00,64.4,60.8,88,0.031,6.96,50,29.8902,Light Rain
2012121603,Meteostat,2.92,12/16/2012 11:00,51.98,42.8,71,0,5.84,310,29.7337,Clear
2012121603,Meteostat,2.92,12/16/2012 12:00,53.06,42.08,66,0,0,NA,29.7013,Clear
2012121603,Meteostat,2.92,12/16/2012 13:00,53.06,42.08,66,0,4.72,210,29.6894,Clear
2012121603,Meteostat,2.92,12/16/2012 14:00,53.06,42.08,66,0,0,NA,29.6776,Clear
2012121603,Meteostat,2.92,12/16/2012 15:00,53.96,42.8,66,0,3.36,110,29.6511,Clear
2012121603,Meteostat,2.92,12/16/2012 16:00,53.06,43.88,71,0,5.84,120,29.6688,Clear
2012121603,Meteostat,2.92,12/16/2012 17:00,46.94,42.08,83,0,0,NA,29.6835,Clear
2012121604,Meteostat,0.68,12/16/2012 12:00,57.92,48.2,70,0,17.21,190,29.6924,Clear
2012121604,Meteostat,0.68,12/16/2012 13:00,57.92,48.2,70,0,14.98,190,29.6717,Clear
2012121604,Meteostat,0.68,12/16/2012 14:00,57.92,48.92,72,0,10.31,190,29.654,Clear
2012121604,Meteostat,0.68,12/16/2012 15:00,57.02,48.74,74,0,6.96,200,29.6451,Clear
2012121604,Meteostat,0.68,12/16/2012 16:00,57.92,48.92,72,0,4.72,220,29.6274,Clear
2012121604,Meteostat,0.68,12/16/2012 17:00,57.02,48.74,74,0,8.08,210,29.6422,Clear
2012121604,Meteostat,0.68,12/16/2012 18:00,55.94,48.2,75,0,3.36,190,29.6392,Clear
2012121605,Meteostat,1.86,12/16/2012 12:00,80.96,63.86,56,0,13.86,140,30.0408,Clear
2012121605,Meteostat,1.86,12/16/2012 13:00,78.08,64.04,62,0,11.43,140,30.0143,Clear
2012121605,Meteostat,1.86,12/16/2012 14:00,78.08,64.94,64,0,10.31,140,29.9877,Clear
2012121605,Meteostat,1.86,12/16/2012 15:00,78.98,64.94,62,0,11.43,120,29.9759,Clear
2012121605,Meteostat,1.86,12/16/2012 16:00,78.08,64.04,62,0,9.2,150,29.9729,Clear
2012121605,Meteostat,1.86,12/16/2012 17:00,77,64.76,66,0,8.08,150,29.9936,Clear
2012121606,Meteostat,0.31,12/16/2012 12:00,53.06,43.88,71,0,3.36,210,29.97,Clear
2012121606,Meteostat,0.31,12/16/2012 13:00,55.04,42.26,62,0,5.84,190,29.9523,Clear
2012121606,Meteostat,0.31,12/16/2012 14:00,53.96,42.08,64,0,0,NA,29.9257,Clear
2012121606,Meteostat,0.31,12/16/2012 15:00,53.06,43.88,71,0,0,NA,29.9168,Clear
2012121606,Meteostat,0.31,12/16/2012 16:00,51.98,43.88,74,0,3.36,140,29.908,Clear
2012121606,Meteostat,0.31,12/16/2012 17:00,51.98,43.88,74,0,3.36,120,29.8991,Clear
2012121606,Meteostat,0.31,12/16/2012 18:00,51.98,44.96,77,0,0,NA,29.9021,Clear
2012121607,Meteostat,8.08,12/16/2012 11:00,62.6,62.6,100,0.031,0,NA,29.84,Light Rain
2012121607,Meteostat,8.08,12/16/2012 12:00,62.6,62.6,100,0.039,5.84,160,29.8253,Light Rain
2012121607,Meteostat,8.08,12/16/2012 13:00,64.4,62.6,94,0.858,3.36,180,29.7928,Heavy Rain
2012121607,Meteostat,8.08,12/16/2012 14:00,69.8,66.02,88,0.02,5.84,280,29.781,Light Rain
2012121607,Meteostat,8.08,12/16/2012 15:00,69.8,64.4,83,0,3.36,310,29.7662,Clear
2012121607,Meteostat,8.08,12/16/2012 16:00,71.6,64.4,78,0.012,0,NA,29.7574,Light Rain
2012121607,Meteostat,8.08,12/16/2012 17:00,68,66.2,94,0,3.36,180,29.781,Clear
2012121608,Meteostat,4.29,12/16/2012 14:00,54.86,39.38,56,0,3.36,200,30.1088,Clear
2012121608,Meteostat,4.29,12/16/2012 15:00,56.48,38.48,51,0,2.24,180,30.0999,Clear
2012121608,Meteostat,1.18,12/16/2012 16:00,57.2,35.42,44,0,0,NA,30.0999,Clear
2012121608,Meteostat,1.18,12/16/2012 17:00,57.2,37.22,47,0,0,NA,30.0999,Clear
2012121608,Meteostat,4.29,12/16/2012 18:00,54.32,41.18,61,0,5.84,210,30.1117,Clear
2012121608,Meteostat,4.29,12/16/2012 19:00,52.88,40.64,63,0,4.72,180,30.1324,Clear
2012121609,Meteostat,3.17,12/16/2012 13:00,60.08,46.22,60,0,8.08,220,30.159,Clear
2012121609,Meteostat,3.17,12/16/2012 14:00,59,46.04,62,0,4.72,180,30.1353,Clear
2012121609,Meteostat,3.17,12/16/2012 15:00,57.92,48.2,70,0,3.36,150,30.1235,Clear
2012121609,Meteostat,3.17,12/16/2012 16:00,57.92,48.2,70,0,3.36,160,30.1265,Clear
2012121609,Meteostat,3.17,12/16/2012 17:00,57.02,49.82,77,0,6.96,130,30.1353,Clear
2012121609,Meteostat,3.17,12/16/2012 18:00,57.02,51.26,81,0,5.84,170,30.1413,Clear
2012121610,Meteostat,0.5,12/16/2012 16:00,42.8,41,93,0,13.86,70,29.6717,Clear
2012121610,Meteostat,0.5,12/16/2012 17:00,42.8,42.8,100,0,12.74,70,29.6629,Clear
2012121610,Meteostat,0.5,12/16/2012 18:00,44.6,42.62,93,0,12.74,70,29.6688,Clear
2012121610,Meteostat,0.5,12/16/2012 19:00,44.6,42.08,91,0,6.96,80,29.6747,Clear
2012121610,Meteostat,0.5,12/16/2012 20:00,48.2,44.6,87,0,5.84,140,29.6629,Clear
2012121610,Meteostat,0.5,12/16/2012 21:00,46.4,42.8,87,0,3.36,90,29.6688,Clear
2012121611,Meteostat,2.67,12/16/2012 15:00,73.4,29.84,20,0,10.31,260,29.6865,Clear
2012121611,Meteostat,3.6,12/16/2012 16:00,73.04,29.66,20,0,10.31,290,29.6806,Clear
2012121611,Meteostat,2.67,12/16/2012 17:00,71.6,30.74,22,0,6.96,250,29.6894,Clear
2012121611,Meteostat,3.6,12/16/2012 18:00,66.02,31.1,27,0,3.36,240,29.6983,Clear
2012121611,Meteostat,3.6,12/16/2012 19:00,60.98,30.92,32,0,5.84,230,29.7219,Clear
2012121611,Meteostat,3.6,12/16/2012 20:00,60.08,30.92,33,0,5.84,250,29.7426,Clear
2012121612,Meteostat,1.86,12/16/2012 13:00,53.96,45.86,74,0,3.36,180,30.0822,Clear
2012121612,Meteostat,1.86,12/16/2012 14:00,55.94,45.86,69,0,5.84,120,30.0615,Clear
2012121612,Meteostat,1.86,12/16/2012 15:00,57.02,46.94,69,0,4.72,140,30.0468,Clear
2012121612,Meteostat,1.86,12/16/2012 16:00,57.02,48.02,72,0,5.84,140,30.0438,Clear
2012121612,Meteostat,1.86,12/16/2012 17:00,55.94,49.82,80,0,6.96,190,30.0438,Clear
2012121612,Meteostat,1.86,12/16/2012 18:00,57.02,51.26,81,0,5.84,160,30.0527,Clear
2012121613,Meteostat,5.16,12/16/2012 20:00,35.96,33.8,92,0.039,6.96,90,30.1265,Light Rain
2012121613,Meteostat,5.16,12/16/2012 21:00,35.96,33.8,92,0.051,3.36,70,30.1058,Light Rain
2012121613,Meteostat,5.16,12/16/2012 22:00,37.04,34.88,92,0.012,4.72,70,30.094,Light Rain
2012121613,Meteostat,5.16,12/16/2012 23:00,37.04,35.96,96,0.031,8.08,60,30.0881,Light Rain
2012121613,Meteostat,5.16,12/17/2012 0:00,37.94,35.78,92,0.012,5.84,60,30.0586,Light Rain
2012121613,Meteostat,5.16,12/17/2012 1:00,39.02,37.22,93,0.02,5.84,60,30.0527,Light Rain
2012121613,Meteostat,5.16,12/17/2012 2:00,39.92,36.86,89,0.012,5.84,50,30.0408,Light Rain
2012121700,Meteostat,3.73,12/17/2012 19:00,51.08,47.12,86,0,0,NA,29.6688,Clear
2012121700,Meteostat,3.73,12/17/2012 20:00,51.98,46.94,83,0,3.36,290,29.6776,Clear
2012121700,Meteostat,3.73,12/17/2012 21:00,51.08,44.78,79,0,12.74,290,29.6953,Clear
2012121700,Meteostat,3.73,12/17/2012 22:00,48.92,41,74,0,10.31,290,29.7278,Clear
2012121700,Meteostat,3.73,12/17/2012 23:00,46.94,39.74,76,0,10.31,300,29.7721,Clear
2012121700,Meteostat,3.73,12/18/2012 0:00,46.94,39.02,74,0,9.2,290,29.7928,Clear
2012122200,Meteostat,3.17,12/22/2012 20:00,30.92,21.92,69,0,4.72,240,30.0349,Clear
2012122200,Meteostat,3.17,12/22/2012 21:00,33.08,21.92,63,0,9.2,240,30.0408,Clear
2012122200,Meteostat,3.17,12/22/2012 22:00,32,24.08,72,0,8.08,240,30.032,Clear
2012122200,Meteostat,3.17,12/22/2012 23:00,30.02,24.98,81,0,9.2,240,30.0172,Clear
2012122200,Meteostat,3.17,12/23/2012 0:00,28.94,24.98,85,0,6.96,240,30.0113,Clear
2012122200,Meteostat,3.17,12/23/2012 1:00,26.96,24.08,89,0,8.08,230,29.9995,Clear
2012122300,Meteostat,2.3,12/23/2012 11:00,24.08,15.08,68,0,9.2,340,30.0704,Clear
2012122300,Meteostat,2.3,12/23/2012 12:00,24.98,15.26,66,0,6.96,330,30.0586,Clear
2012122300,Meteostat,2.3,12/23/2012 13:00,24.08,15.08,68,0,8.08,310,30.0615,Clear
2012122300,Meteostat,2.3,12/23/2012 14:00,24.98,14.18,63,0,4.72,320,30.0586,Clear
2012122300,Meteostat,2.3,12/23/2012 15:00,24.08,14,65,0,4.72,320,30.0645,Clear
2012122300,Meteostat,2.3,12/23/2012 16:00,21.02,12.2,68,0,3.36,280,30.0733,Clear
2012122300,Meteostat,2.3,12/23/2012 17:00,21.02,12.74,70,0,0,NA,30.0704,Clear
2012122301,Meteostat,8.57,12/23/2012 12:00,48.2,10.04,21,0,4.72,200,30.1088,Clear
2012122301,Meteostat,10.44,12/23/2012 13:00,51.08,17.42,26,0,4.72,230,30.0763,Clear
2012122301,Meteostat,8.57,12/23/2012 14:00,53.6,12.38,19,0,5.84,220,30.0586,Clear
2012122301,Meteostat,8.57,12/23/2012 15:00,53.6,13.46,20,0,4.72,220,30.0792,Clear
2012122301,Meteostat,8.57,12/23/2012 16:00,53.6,15.62,22,0,5.84,210,30.0704,Clear
2012122301,Meteostat,8.57,12/23/2012 17:00,51.8,16.16,24,0,0,NA,30.0822,Clear
2012122302,Meteostat,1.86,12/23/2012 12:00,71.96,50,46,0,6.96,90,30.221,Clear
2012122302,Meteostat,1.86,12/23/2012 13:00,71.96,48.92,44,0,8.08,120,30.1885,Clear
2012122302,Meteostat,1.86,12/23/2012 14:00,71.96,50,46,0,10.31,110,30.1649,Clear
2012122302,Meteostat,1.86,12/23/2012 15:00,73.04,48.02,41,0,9.2,60,30.1649,Clear
2012122302,Meteostat,1.86,12/23/2012 16:00,71.96,46.94,41,0,9.2,90,30.159,Clear
2012122302,Meteostat,1.86,12/23/2012 17:00,69.08,49.1,49,0,6.96,90,30.1678,Clear
2012122302,Meteostat,1.86,12/23/2012 18:00,68,50.18,53,0,0,NA,30.1649,Clear
2012122303,Meteostat,2.3,12/23/2012 12:00,33.98,19.94,56,0,8.08,230,29.9523,Clear
2012122303,Meteostat,2.3,12/23/2012 13:00,35.96,20.84,54,0,10.31,210,29.9345,Clear
2012122303,Meteostat,2.3,12/23/2012 14:00,37.04,21.92,54,0,10.31,230,29.9257,Clear
2012122303,Meteostat,2.3,12/23/2012 15:00,37.94,21.92,52,0,9.2,240,29.9375,Clear
2012122303,Meteostat,2.3,12/23/2012 16:00,37.94,23.18,55,0,5.84,270,29.9552,Clear
2012122303,Meteostat,2.3,12/23/2012 17:00,35.96,23,59,0,5.84,260,29.9759,Clear
2012122303,Meteostat,2.3,12/23/2012 18:00,33.98,21.92,61,0,3.36,240,29.9847,Clear
2012122304,Meteostat,4.6,12/23/2012 12:00,57.92,18.14,21,0,3.36,300,30.2446,Clear
2012122304,Meteostat,4.6,12/23/2012 13:00,60.08,22.1,23,0,4.72,30,30.2033,Clear
2012122304,Meteostat,4.6,12/23/2012 14:00,60.08,24.08,25,0,0,NA,30.1885,Clear
2012122304,Meteostat,4.6,12/23/2012 15:00,62.06,24.8,24,0,3.36,280,30.1826,Clear
2012122304,Meteostat,4.6,12/23/2012 16:00,60.98,21.92,22,0,3.36,270,30.1826,Clear
2012122304,Meteostat,4.6,12/23/2012 17:00,57.02,38.12,49,0,0,NA,30.1737,Clear
2012122304,Meteostat,4.6,12/23/2012 18:00,51.98,39.02,61,0,3.36,160,30.1708,Clear
2012122305,Meteostat,4.85,12/23/2012 11:00,30.92,20.84,66,0,0,NA,30.0084,Clear
2012122305,Meteostat,4.85,12/23/2012 12:00,32,21.2,64,0,3.36,60,29.9523,Clear
2012122305,Meteostat,4.85,12/23/2012 13:00,35.96,23,59,0,4.72,0,29.9404,Clear
2012122305,Meteostat,4.85,12/23/2012 14:00,37.04,22.82,56,0,3.36,320,29.9286,Clear
2012122305,Meteostat,4.85,12/23/2012 15:00,37.04,24.08,59,0,5.84,300,29.9227,Clear
2012122305,Meteostat,4.85,12/23/2012 16:00,33.98,23,64,0,8.08,0,29.9375,Clear
2012122305,Meteostat,4.85,12/23/2012 17:00,32,21.92,66,0,5.84,350,29.9375,Clear
2012122306,Meteostat,2.67,12/23/2012 11:00,62.6,46.22,55,0,11.43,220,29.9139,Clear
2012122306,Meteostat,2.67,12/23/2012 12:00,62.6,44.78,52,0,9.2,240,29.8814,Clear
2012122306,Meteostat,2.67,12/23/2012 13:00,64.4,35.42,34,0,9.2,230,29.8489,Clear
2012122306,Meteostat,3.6,12/23/2012 14:00,64.04,28.4,26,0,11.43,250,29.846,Clear
2012122306,Meteostat,3.6,12/23/2012 15:00,62.96,19.94,19,0,10.31,250,29.8371,Clear
2012122306,Meteostat,2.67,12/23/2012 16:00,62.6,19.76,19,0,9.2,270,29.8371,Clear
2012122306,Meteostat,2.67,12/23/2012 17:00,62.6,19.76,19,0,6.96,280,29.846,Clear
2012122307,Meteostat,2.61,12/23/2012 12:00,39.92,19.22,43,0,11.43,240,29.9759,Clear
2012122307,Meteostat,2.61,12/23/2012 13:00,42.98,15.8,33,0,11.43,250,29.9404,Clear
2012122307,Meteostat,2.61,12/23/2012 14:00,44.06,18.86,36,0,10.31,210,29.9168,Clear
2012122307,Meteostat,2.61,12/23/2012 15:00,44.96,18.32,34,0,13.86,230,29.905,Clear
2012122307,Meteostat,2.61,12/23/2012 16:00,44.96,16.88,32,0,9.2,210,29.905,Clear
2012122307,Meteostat,2.61,12/23/2012 17:00,42.98,19.04,38,0,12.74,230,29.9227,Clear
2012122308,Meteostat,1.24,12/23/2012 12:00,57.92,26.6,30,0,5.84,100,30.2476,Clear
