game_id,Season,StadiumName,TimeStartGame,TimeEndGame,TZOffset
2011092600,2011,AT&T Stadium,9/26/2011 19:30,9/26/2011 22:32,-5
2011100200,2011,Paul Brown Stadium,10/2/2011 13:00,10/2/2011 16:07,-4
2011100201,2011,FirstEnergy Stadium,10/2/2011 13:00,10/2/2011 16:12,-4
2011100202,2011,NRG Stadium,10/2/2011 12:00,10/2/2011 14:54,-5
2011100203,2011,AT&T Stadium,10/2/2011 12:00,10/2/2011 15:28,-5
2011100204,2011,Lincoln Financial Field,10/2/2011 13:00,10/2/2011 16:24,-4
2011100205,2011,Soldier Field,10/2/2011 12:00,10/2/2011 15:03,-5
2011100206,2011,The Dome at America's Center,10/2/2011 12:00,10/2/2011 15:15,-5
2011100207,2011,TIAA Bank Field,10/2/2011 13:00,10/2/2011 16:08,-4
2011100208,2011,Arrowhead Stadium,10/2/2011 12:00,10/2/2011 14:55,-5
2011100209,2011,State Farm Stadium,10/2/2011 13:05,10/2/2011 16:29,-7
2011100210,2011,CenturyLink Field,10/2/2011 13:05,10/2/2011 16:18,-7
2011100211,2011,Lambeau Field,10/2/2011 15:15,10/2/2011 18:09,-5
2011100212,2011,Oakland Coliseum,10/2/2011 13:15,10/2/2011 16:18,-7
2011100213,2011,Qualcomm Stadium,10/2/2011 13:15,10/2/2011 16:18,-7
2011100214,2011,M&T Bank Stadium,10/2/2011 20:20,10/2/2011 23:43,-4
2011100300,2011,Raymond James Stadium,10/3/2011 20:30,10/4/2011 0:06,-4
2011100900,2011,Heinz Field,10/9/2011 13:00,10/9/2011 16:07,-4
2011100901,2011,NRG Stadium,10/9/2011 12:00,10/9/2011 15:35,-5
2011100902,2011,Lucas Oil Stadium,10/9/2011 13:00,10/9/2011 16:12,-4
2011100903,2011,TIAA Bank Field,10/9/2011 13:00,10/9/2011 16:00,-4
2011100904,2011,MetLife Stadium,10/9/2011 13:00,10/9/2011 16:20,-4
2011100905,2011,U.S. Bank Stadium,10/9/2011 12:00,10/9/2011 15:05,-5
2011100906,2011,Bank of America Stadium,10/9/2011 13:00,10/9/2011 16:12,-4
2011100907,2011,New Era Field,10/9/2011 13:00,10/9/2011 16:10,-4
2011100908,2011,Candlestick Park,10/9/2011 13:05,10/9/2011 16:07,-7
2011100909,2011,Gillette Stadium,10/9/2011 16:15,10/9/2011 19:20,-4
2011100910,2011,Empower Field at Mile High,10/9/2011 14:15,10/9/2011 17:29,-6
2011100911,2011,Georgia Dome,10/9/2011 20:20,10/9/2011 23:25,-4
2011101000,2011,Ford Field,10/10/2011 20:30,10/10/2011 23:38,-4
2011101600,2011,MetLife Stadium,10/16/2011 13:00,10/16/2011 16:07,-4
2011101601,2011,Paul Brown Stadium,10/16/2011 13:00,10/16/2011 15:56,-4
2011101602,2011,Heinz Field,10/16/2011 13:00,10/16/2011 15:54,-4
2011101603,2011,FedExField,10/16/2011 13:00,10/16/2011 16:03,-4
2011101604,2011,Ford Field,10/16/2011 13:00,10/16/2011 16:39,-4
2011101605,2011,Lambeau Field,10/16/2011 12:00,10/16/2011 14:50,-5
2011101606,2011,Georgia Dome,10/16/2011 13:00,10/16/2011 15:54,-4
2011101607,2011,Oakland Coliseum,10/16/2011 13:05,10/16/2011 16:15,-7
2011101608,2011,M&T Bank Stadium,10/16/2011 16:05,10/16/2011 19:10,-4
2011101609,2011,Raymond James Stadium,10/16/2011 16:15,10/16/2011 19:31,-4
2011101610,2011,Gillette Stadium,10/16/2011 16:15,10/16/2011 19:21,-4
2011101611,2011,Soldier Field,10/16/2011 19:20,10/16/2011 22:13,-5
2011101700,2011,MetLife Stadium,10/17/2011 20:30,10/17/2011 23:20,-4
2011102300,2011,Hard Rock Stadium,10/23/2011 13:00,10/23/2011 16:23,-4
2011102301,2011,MetLife Stadium,10/23/2011 13:00,10/23/2011 16:12,-4
2011102302,2011,Nissan Stadium,10/23/2011 12:00,10/23/2011 14:46,-5
2011102303,2011,Ford Field,10/23/2011 13:00,10/23/2011 16:20,-4
2011102304,2011,Bank of America Stadium,10/23/2011 13:00,10/23/2011 16:19,-4
2011102305,2011,Wembley Stadium,10/23/2011 18:00,10/23/2011 21:12,1
2011102306,2011,FirstEnergy Stadium,10/23/2011 13:00,10/23/2011 16:08,-4
2011102307,2011,State Farm Stadium,10/23/2011 13:05,10/23/2011 16:14,-7
2011102308,2011,Oakland Coliseum,10/23/2011 13:05,10/23/2011 16:16,-7
2011102309,2011,U.S. Bank Stadium,10/23/2011 15:15,10/23/2011 18:20,-5
2011102310,2011,AT&T Stadium,10/23/2011 15:15,10/23/2011 18:19,-5
2011102311,2011,Mercedes-Benz Superdome,10/23/2011 19:20,10/23/2011 22:08,-5
2011102400,2011,TIAA Bank Field,10/24/2011 20:30,10/24/2011 23:51,-4
2011103000,2011,MetLife Stadium,10/30/2011 13:00,10/30/2011 15:53,-4
2011103001,2011,NRG Stadium,10/30/2011 12:00,10/30/2011 15:13,-5
2011103002,2011,Nissan Stadium,10/30/2011 12:00,10/30/2011 15:07,-5
2011103003,2011,Bank of America Stadium,10/30/2011 13:00,10/30/2011 16:04,-4
2011103004,2011,The Dome at America's Center,10/30/2011 12:00,10/30/2011 15:15,-5
2011103005,2011,M&T Bank Stadium,10/30/2011 13:00,10/30/2011 16:17,-4
2011103006,2011,Empower Field at Mile High,10/30/2011 14:05,10/30/2011 17:18,-6
2011103007,2011,Rogers Centre,10/30/2011 16:05,10/30/2011 18:47,-4
2011103008,2011,Heinz Field,10/30/2011 16:15,10/30/2011 19:25,-4
2011103009,2011,Candlestick Park,10/30/2011 13:15,10/30/2011 16:21,-7
2011103010,2011,CenturyLink Field,10/30/2011 13:15,10/30/2011 16:29,-7
2011103011,2011,Lincoln Financial Field,10/30/2011 20:20,10/30/2011 23:21,-4
2011103100,2011,Arrowhead Stadium,10/31/2011 19:30,10/31/2011 23:10,-5
2011110600,2011,New Era Field,11/6/2011 13:00,11/6/2011 16:02,-5
2011110601,2011,NRG Stadium,11/6/2011 12:00,11/6/2011 14:44,-6
2011110602,2011,Arrowhead Stadium,11/6/2011 12:00,11/6/2011 14:56,-6
2011110603,2011,AT&T Stadium,11/6/2011 12:00,11/6/2011 14:54,-6
2011110604,2011,FedExField,11/6/2011 13:00,11/6/2011 16:03,-5
2011110605,2011,Mercedes-Benz Superdome,11/6/2011 12:00,11/6/2011 15:12,-6
2011110606,2011,Lucas Oil Stadium,11/6/2011 13:00,11/6/2011 15:52,-5
2011110607,2011,Oakland Coliseum,11/6/2011 13:05,11/6/2011 16:27,-8
2011110608,2011,Nissan Stadium,11/6/2011 15:05,11/6/2011 18:23,-6
2011110609,2011,Gillette Stadium,11/6/2011 16:15,11/6/2011 19:32,-5
2011110610,2011,Qualcomm Stadium,11/6/2011 13:15,11/6/2011 16:33,-8
2011110611,2011,State Farm Stadium,11/6/2011 14:15,11/6/2011 17:33,-7
2011110612,2011,Heinz Field,11/6/2011 20:20,11/6/2011 23:40,-5
2011110700,2011,Lincoln Financial Field,11/7/2011 20:30,11/7/2011 23:43,-5
2011111000,2011,Qualcomm Stadium,11/10/2011 17:20,11/10/2011 20:35,-8
2011111300,2011,AT&T Stadium,11/13/2011 12:00,11/13/2011 14:52,-6
2011111301,2011,Bank of America Stadium,11/13/2011 13:00,11/13/2011 16:03,-5
2011111302,2011,Raymond James Stadium,11/13/2011 13:00,11/13/2011 16:06,-5
2011111303,2011,Paul Brown Stadium,11/13/2011 13:00,11/13/2011 15:58,-5
2011111304,2011,Lucas Oil Stadium,11/13/2011 13:00,11/13/2011 15:44,-5
2011111305,2011,Arrowhead Stadium,11/13/2011 12:00,11/13/2011 15:03,-6
2011111306,2011,Lincoln Financial Field,11/13/2011 13:00,11/13/2011 16:21,-5
2011111307,2011,Soldier Field,11/13/2011 15:15,11/13/2011 18:40,-6
2011111308,2011,Georgia Dome,11/13/2011 13:00,11/13/2011 16:27,-5
2011111309,2011,Hard Rock Stadium,11/13/2011 13:00,11/13/2011 15:52,-5
2011111310,2011,FirstEnergy Stadium,11/13/2011 13:00,11/13/2011 16:00,-5
2011111311,2011,CenturyLink Field,11/13/2011 13:05,11/13/2011 16:24,-8
2011111312,2011,Candlestick Park,11/13/2011 13:15,11/13/2011 16:18,-8
2011111313,2011,MetLife Stadium,11/13/2011 20:20,11/13/2011 23:43,-5
2011111400,2011,Lambeau Field,11/14/2011 19:30,11/14/2011 22:26,-6
2011111700,2011,Empower Field at Mile High,11/17/2011 18:20,11/17/2011 21:28,-7
2011112000,2011,U.S. Bank Stadium,11/20/2011 12:00,11/20/2011 15:14,-6
2011112001,2011,Georgia Dome,11/20/2011 16:15,11/20/2011 19:21,-5
2011112002,2011,Hard Rock Stadium,11/20/2011 13:00,11/20/2011 16:10,-5
2011112003,2011,FirstEnergy Stadium,11/20/2011 13:00,11/20/2011 15:56,-5
2011112004,2011,M&T Bank Stadium,11/20/2011 13:00,11/20/2011 16:19,-5
2011112005,2011,FedExField,11/20/2011 13:00,11/20/2011 16:36,-5
2011112006,2011,Ford Field,11/20/2011 13:00,11/20/2011 16:14,-5
2011112007,2011,Lambeau Field,11/20/2011 12:00,11/20/2011 15:13,-6
2011112008,2011,Candlestick Park,11/20/2011 13:05,11/20/2011 16:22,-8
2011112009,2011,The Dome at America's Center,11/20/2011 15:05,11/20/2011 18:13,-6
2011112010,2011,Soldier Field,11/20/2011 15:15,11/20/2011 18:14,-6
2011112011,2011,MetLife Stadium,11/20/2011 20:20,11/20/2011 23:18,-5
2011112100,2011,Gillette Stadium,11/21/2011 20:30,11/21/2011 23:27,-5
2011112400,2011,Ford Field,11/24/2011 12:30,11/24/2011 15:38,-5
2011112401,2011,AT&T Stadium,11/24/2011 15:15,11/24/2011 18:22,-6
2011112402,2011,M&T Bank Stadium,11/24/2011 20:20,11/24/2011 23:04,-5
2011112700,2011,MetLife Stadium,11/27/2011 13:00,11/27/2011 16:04,-5
2011112701,2011,Paul Brown Stadium,11/27/2011 13:00,11/27/2011 16:12,-5
2011112702,2011,TIAA Bank Field,11/27/2011 13:00,11/27/2011 16:02,-5
2011112703,2011,Georgia Dome,11/27/2011 13:00,11/27/2011 15:59,-5
2011112704,2011,The Dome at America's Center,11/27/2011 12:00,11/27/2011 15:17,-6
2011112705,2011,Lucas Oil Stadium,11/27/2011 13:00,11/27/2011 15:50,-5
2011112706,2011,Nissan Stadium,11/27/2011 12:00,11/27/2011 15:08,-6
2011112707,2011,CenturyLink Field,11/27/2011 13:05,11/27/2011 16:24,-8
2011112708,2011,Oakland Coliseum,11/27/2011 13:05,11/27/2011 16:30,-8
2011112709,2011,Lincoln Financial Field,11/27/2011 16:15,11/27/2011 19:28,-5
2011112710,2011,Qualcomm Stadium,11/27/2011 13:15,11/27/2011 16:49,-8
2011112711,2011,Arrowhead Stadium,11/27/2011 19:20,11/27/2011 22:12,-6
2011112800,2011,Mercedes-Benz Superdome,11/28/2011 19:30,11/28/2011 22:49,-6
2011120100,2011,CenturyLink Field,12/1/2011 17:20,12/1/2011 20:09,-8
2011120400,2011,FedExField,12/4/2011 13:00,12/4/2011 16:23,-5
2011120401,2011,Soldier Field,12/4/2011 12:00,12/4/2011 15:02,-6
2011120402,2011,New Era Field,12/4/2011 13:00,12/4/2011 16:04,-5
2011120403,2011,Hard Rock Stadium,12/4/2011 13:00,12/4/2011 16:04,-5
2011120404,2011,FirstEnergy Stadium,12/4/2011 16:05,12/4/2011 19:11,-5
2011120405,2011,Heinz Field,12/4/2011 13:00,12/4/2011 15:53,-5
2011120406,2011,Mercedes-Benz Superdome,12/4/2011 19:20,12/4/2011 22:26,-6
2011120407,2011,Raymond James Stadium,12/4/2011 13:00,12/4/2011 15:56,-5
2011120408,2011,NRG Stadium,12/4/2011 12:00,12/4/2011 15:11,-6
2011120409,2011,U.S. Bank Stadium,12/4/2011 12:00,12/4/2011 15:16,-6
2011120410,2011,MetLife Stadium,12/4/2011 16:15,12/4/2011 19:44,-5
2011120411,2011,State Farm Stadium,12/4/2011 14:15,12/4/2011 17:43,-7
2011120412,2011,Candlestick Park,12/4/2011 13:15,12/4/2011 16:10,-8
2011120413,2011,Gillette Stadium,12/4/2011 13:00,12/4/2011 15:51,-5
2011120500,2011,TIAA Bank Field,12/5/2011 20:30,12/5/2011 23:23,-5
2011120800,2011,Heinz Field,12/8/2011 20:20,12/8/2011 23:23,-5
2011121100,2011,FedExField,12/11/2011 13:00,12/11/2011 16:04,-5
2011121101,2011,Lambeau Field,12/11/2011 15:15,12/11/2011 18:37,-6
2011121102,2011,MetLife Stadium,12/11/2011 13:00,12/11/2011 16:06,-5
2011121103,2011,Paul Brown Stadium,12/11/2011 13:00,12/11/2011 16:07,-5
2011121104,2011,M&T Bank Stadium,12/11/2011 13:00,12/11/2011 15:54,-5
2011121105,2011,Ford Field,12/11/2011 13:00,12/11/2011 16:14,-5
2011121106,2011,Bank of America Stadium,12/11/2011 13:00,12/11/2011 16:11,-5
2011121107,2011,Hard Rock Stadium,12/11/2011 13:00,12/11/2011 16:32,-5
2011121108,2011,TIAA Bank Field,12/11/2011 13:00,12/11/2011 16:11,-5
2011121109,2011,Nissan Stadium,12/11/2011 12:00,12/11/2011 15:14,-6
2011121110,2011,State Farm Stadium,12/11/2011 14:05,12/11/2011 17:12,-7
2011121111,2011,Empower Field at Mile High,12/11/2011 14:05,12/11/2011 17:19,-7
2011121112,2011,Qualcomm Stadium,12/11/2011 13:15,12/11/2011 16:14,-8
2011121113,2011,AT&T Stadium,12/11/2011 19:20,12/11/2011 22:46,-6
2011121200,2011,CenturyLink Field,12/12/2011 17:30,12/12/2011 20:29,-8
2011121500,2011,Georgia Dome,12/15/2011 20:20,12/15/2011 23:08,-5
2011121700,2011,Raymond James Stadium,12/17/2011 20:20,12/17/2011 23:08,-5
2011121800,2011,The Dome at America's Center,12/18/2011 12:00,12/18/2011 15:05,-6
2011121801,2011,New Era Field,12/18/2011 13:00,12/18/2011 16:22,-5
2011121802,2011,Lucas Oil Stadium,12/18/2011 13:00,12/18/2011 16:02,-5
2011121803,2011,MetLife Stadium,12/18/2011 13:00,12/18/2011 15:55,-5
2011121804,2011,Soldier Field,12/18/2011 12:00,12/18/2011 15:09,-6
2011121805,2011,U.S. Bank Stadium,12/18/2011 12:00,12/18/2011 15:05,-6
2011121806,2011,NRG Stadium,12/18/2011 12:00,12/18/2011 14:56,-6
2011121807,2011,Arrowhead Stadium,12/18/2011 12:00,12/18/2011 15:03,-6
2011121808,2011,Oakland Coliseum,12/18/2011 13:05,12/18/2011 16:23,-8
2011121809,2011,Lincoln Financial Field,12/18/2011 16:15,12/18/2011 19:31,-5
2011121810,2011,State Farm Stadium,12/18/2011 14:15,12/18/2011 17:28,-7
2011121811,2011,Empower Field at Mile High,12/18/2011 14:15,12/18/2011 17:28,-7
2011121812,2011,Qualcomm Stadium,12/18/2011 17:20,12/18/2011 20:02,-8
2011121900,2011,Candlestick Park,12/19/2011 17:30,12/19/2011 20:56,-8
2011122200,2011,Lucas Oil Stadium,12/22/2011 20:20,12/22/2011 23:17,-5
2011122400,2011,New Era Field,12/24/2011 13:00,12/24/2011 16:09,-5
2011122401,2011,Gillette Stadium,12/24/2011 13:00,12/24/2011 16:18,-5
2011122402,2011,M&T Bank Stadium,12/24/2011 13:00,12/24/2011 15:58,-5
2011122403,2011,Nissan Stadium,12/24/2011 12:00,12/24/2011 15:08,-6
2011122404,2011,Arrowhead Stadium,12/24/2011 12:00,12/24/2011 15:11,-6
2011122405,2011,MetLife Stadium,12/24/2011 13:00,12/24/2011 16:35,-5
2011122406,2011,FedExField,12/24/2011 13:00,12/24/2011 16:00,-5
2011122407,2011,Bank of America Stadium,12/24/2011 13:00,12/24/2011 15:50,-5
2011122408,2011,Paul Brown Stadium,12/24/2011 13:00,12/24/2011 16:04,-5
2011122409,2011,Heinz Field,12/24/2011 13:00,12/24/2011 15:48,-5
2011122410,2011,Ford Field,12/24/2011 16:05,12/24/2011 19:01,-5
2011122411,2011,AT&T Stadium,12/24/2011 15:15,12/24/2011 18:19,-6
2011122412,2011,CenturyLink Field,12/24/2011 13:15,12/24/2011 16:31,-8
2011122500,2011,Lambeau Field,12/25/2011 19:20,12/25/2011 22:13,-6
2011122600,2011,Mercedes-Benz Superdome,12/26/2011 19:30,12/26/2011 22:38,-6
2012010100,2011,Hard Rock Stadium,1/1/2012 13:00,1/1/2012 15:57,-5
2012010101,2011,Gillette Stadium,1/1/2012 13:00,1/1/2012 16:02,-5
2012010102,2011,Paul Brown Stadium,1/1/2012 16:15,1/1/2012 19:14,-5
2012010103,2011,FirstEnergy Stadium,1/1/2012 16:15,1/1/2012 19:23,-5
2012010104,2011,NRG Stadium,1/1/2012 12:00,1/1/2012 15:09,-6
2012010105,2011,TIAA Bank Field,1/1/2012 13:00,1/1/2012 15:41,-5
2012010106,2011,MetLife Stadium,1/1/2012 20:20,1/1/2012 23:19,-5
2012010107,2011,Lincoln Financial Field,1/1/2012 13:00,1/1/2012 16:14,-5
2012010108,2011,Lambeau Field,1/1/2012 12:00,1/1/2012 15:44,-6
2012010109,2011,U.S. Bank Stadium,1/1/2012 12:00,1/1/2012 14:58,-6
2012010110,2011,Georgia Dome,1/1/2012 16:15,1/1/2012 19:13,-5
2012010111,2011,Mercedes-Benz Superdome,1/1/2012 12:00,1/1/2012 14:50,-6
2012010112,2011,The Dome at America's Center,1/1/2012 12:00,1/1/2012 15:22,-6
2012010113,2011,Empower Field at Mile High,1/1/2012 14:15,1/1/2012 17:10,-7
2012010114,2011,Oakland Coliseum,1/1/2012 13:15,1/1/2012 16:29,-8
2012010115,2011,State Farm Stadium,1/1/2012 14:15,1/1/2012 17:45,-7
2012010700,2011,NRG Stadium,1/7/2012 15:30,1/7/2012 18:34,-6
2012010701,2011,Mercedes-Benz Superdome,1/7/2012 19:00,1/7/2012 22:08,-6
2012010800,2011,Empower Field at Mile High,1/8/2012 14:30,1/8/2012 17:57,-7
2012010801,2011,MetLife Stadium,1/8/2012 13:00,1/8/2012 15:53,-5
2012011400,2011,Gillette Stadium,1/14/2012 20:00,1/14/2012 23:10,-5
2012011401,2011,Candlestick Park,1/14/2012 13:30,1/14/2012 17:12,-8
2012011500,2011,M&T Bank Stadium,1/15/2012 13:00,1/15/2012 16:06,-5
2012011501,2011,Lambeau Field,1/15/2012 15:30,1/15/2012 18:44,-6
2012012200,2011,Gillette Stadium,1/22/2012 15:00,1/22/2012 18:06,-5
2012012201,2011,Candlestick Park,1/22/2012 15:30,1/22/2012 19:24,-8
2012020500,2011,Lucas Oil Stadium,2/5/2012 18:30,2/5/2012 21:53,-5
2012090500,2012,MetLife Stadium,9/5/2012 20:30,9/5/2012 23:23,-4
2012090900,2012,Soldier Field,9/9/2012 12:00,9/9/2012 15:25,-5
2012090901,2012,U.S. Bank Stadium,9/9/2012 12:00,9/9/2012 15:15,-5
2012090902,2012,MetLife Stadium,9/9/2012 13:00,9/9/2012 16:18,-4
2012090903,2012,NRG Stadium,9/9/2012 12:00,9/9/2012 14:59,-5
2012090904,2012,Nissan Stadium,9/9/2012 12:00,9/9/2012 15:00,-5
2012090905,2012,Ford Field,9/9/2012 13:00,9/9/2012 16:09,-4
2012090906,2012,Mercedes-Benz Superdome,9/9/2012 12:00,9/9/2012 15:42,-5
2012090907,2012,FirstEnergy Stadium,9/9/2012 13:00,9/9/2012 16:35,-4
2012090908,2012,Arrowhead Stadium,9/9/2012 12:00,9/9/2012 14:52,-5
2012090909,2012,Lambeau Field,9/9/2012 15:25,9/9/2012 18:50,-5
2012090910,2012,State Farm Stadium,9/9/2012 14:25,9/9/2012 18:00,-7
2012090911,2012,Raymond James Stadium,9/9/2012 16:25,9/9/2012 19:26,-4
2012090912,2012,Empower Field at Mile High,9/9/2012 18:20,9/9/2012 21:28,-6
2012091000,2012,M&T Bank Stadium,9/10/2012 19:00,9/10/2012 22:04,-4
2012091001,2012,Oakland Coliseum,9/10/2012 19:15,9/10/2012 22:21,-7
2012091300,2012,Lambeau Field,9/13/2012 19:20,9/13/2012 22:32,-5
2012091600,2012,MetLife Stadium,9/16/2012 13:00,9/16/2012 16:23,-4
2012091601,2012,Bank of America Stadium,9/16/2012 13:00,9/16/2012 16:09,-4
2012091602,2012,Gillette Stadium,9/16/2012 13:00,9/16/2012 16:19,-4
2012091603,2012,Lucas Oil Stadium,9/16/2012 13:00,9/16/2012 16:12,-4
2012091604,2012,Lincoln Financial Field,9/16/2012 13:00,9/16/2012 16:38,-4
2012091605,2012,New Era Field,9/16/2012 13:00,9/16/2012 16:11,-4
2012091606,2012,Paul Brown Stadium,9/16/2012 13:00,9/16/2012 16:16,-4
2012091607,2012,TIAA Bank Field,9/16/2012 13:00,9/16/2012 16:00,-4
2012091608,2012,CenturyLink Field,9/16/2012 13:05,9/16/2012 16:02,-7
2012091609,2012,The Dome at America's Center,9/16/2012 15:05,9/16/2012 18:31,-5
2012091610,2012,Heinz Field,9/16/2012 16:25,9/16/2012 19:33,-4
2012091611,2012,Qualcomm Stadium,9/16/2012 13:25,9/16/2012 16:28,-7
2012091612,2012,Hard Rock Stadium,9/16/2012 13:00,9/16/2012 16:10,-4
2012091613,2012,Candlestick Park,9/16/2012 17:20,9/16/2012 20:26,-7
2012091700,2012,Georgia Dome,9/17/2012 20:30,9/17/2012 23:57,-4
2012092000,2012,Bank of America Stadium,9/20/2012 20:20,9/20/2012 23:26,-4
2012092300,2012,AT&T Stadium,9/23/2012 12:00,9/23/2012 15:22,-5
2012092301,2012,Soldier Field,9/23/2012 12:00,9/23/2012 15:06,-5
2012092302,2012,U.S. Bank Stadium,9/23/2012 12:00,9/23/2012 15:13,-5
2012092303,2012,Nissan Stadium,9/23/2012 12:00,9/23/2012 15:51,-5
2012092304,2012,FedExField,9/23/2012 13:00,9/23/2012 16:21,-4
2012092305,2012,Mercedes-Benz Superdome,9/23/2012 12:00,9/23/2012 15:54,-5
2012092306,2012,Hard Rock Stadium,9/23/2012 13:00,9/23/2012 17:00,-4
2012092307,2012,FirstEnergy Stadium,9/23/2012 13:00,9/23/2012 16:10,-4
2012092308,2012,Lucas Oil Stadium,9/23/2012 13:00,9/23/2012 16:25,-4
2012092309,2012,State Farm Stadium,9/23/2012 13:05,9/23/2012 16:11,-7
2012092310,2012,Qualcomm Stadium,9/23/2012 13:05,9/23/2012 16:00,-7
2012092311,2012,Empower Field at Mile High,9/23/2012 14:25,9/23/2012 17:52,-6
2012092312,2012,Oakland Coliseum,9/23/2012 13:25,9/23/2012 17:04,-7
2012092313,2012,M&T Bank Stadium,9/23/2012 20:20,9/23/2012 23:44,-4
2012092400,2012,CenturyLink Field,9/24/2012 17:30,9/24/2012 20:46,-7
2012092700,2012,M&T Bank Stadium,9/27/2012 20:20,9/27/2012 23:35,-4
2012093000,2012,New Era Field,9/30/2012 13:00,9/30/2012 16:17,-4
2012093001,2012,NRG Stadium,9/30/2012 12:00,9/30/2012 14:54,-5
2012093002,2012,Arrowhead Stadium,9/30/2012 12:00,9/30/2012 15:14,-5
2012093003,2012,Ford Field,9/30/2012 13:00,9/30/2012 16:01,-4
2012093004,2012,Georgia Dome,9/30/2012 13:00,9/30/2012 16:21,-4
2012093005,2012,The Dome at America's Center,9/30/2012 12:00,9/30/2012 14:56,-5
2012093006,2012,MetLife Stadium,9/30/2012 13:00,9/30/2012 15:56,-4
2012093007,2012,State Farm Stadium,9/30/2012 13:05,9/30/2012 16:32,-7
2012093008,2012,Empower Field at Mile High,9/30/2012 14:05,9/30/2012 17:00,-6
2012093009,2012,TIAA Bank Field,9/30/2012 16:05,9/30/2012 18:51,-4
2012093010,2012,Lambeau Field,9/30/2012 15:25,9/30/2012 18:43,-5
2012093011,2012,Raymond James Stadium,9/30/2012 16:25,9/30/2012 19:56,-4
2012093012,2012,Lincoln Financial Field,9/30/2012 20:20,9/30/2012 23:29,-4
2012100100,2012,AT&T Stadium,10/1/2012 19:30,10/1/2012 22:28,-5
2012100400,2012,The Dome at America's Center,10/4/2012 19:20,10/4/2012 22:41,-5
2012100700,2012,FedExField,10/7/2012 13:00,10/7/2012 16:01,-4
2012100701,2012,Heinz Field,10/7/2012 13:00,10/7/2012 16:02,-4
2012100702,2012,Lucas Oil Stadium,10/7/2012 13:00,10/7/2012 16:38,-4
2012100703,2012,MetLife Stadium,10/7/2012 13:00,10/7/2012 16:05,-4
2012100704,2012,U.S. Bank Stadium,10/7/2012 15:25,10/7/2012 18:45,-5
2012100705,2012,Paul Brown Stadium,10/7/2012 13:00,10/7/2012 16:06,-4
2012100706,2012,Arrowhead Stadium,10/7/2012 12:00,10/7/2012 14:54,-5
2012100707,2012,Bank of America Stadium,10/7/2012 16:05,10/7/2012 18:59,-4
2012100708,2012,TIAA Bank Field,10/7/2012 16:05,10/7/2012 19:07,-4
2012100709,2012,Gillette Stadium,10/7/2012 16:25,10/7/2012 19:28,-4
2012100710,2012,Candlestick Park,10/7/2012 13:25,10/7/2012 16:21,-7
2012100711,2012,Mercedes-Benz Superdome,10/7/2012 19:20,10/7/2012 22:27,-5
2012100800,2012,MetLife Stadium,10/8/2012 20:30,10/8/2012 23:33,-4
2012101100,2012,Nissan Stadium,10/11/2012 19:20,10/11/2012 22:40,-5
2012101400,2012,Georgia Dome,10/14/2012 13:00,10/14/2012 15:59,-4
2012101401,2012,Raymond James Stadium,10/14/2012 13:00,10/14/2012 16:04,-4
2012101402,2012,MetLife Stadium,10/14/2012 13:00,10/14/2012 15:58,-4
2012101403,2012,FirstEnergy Stadium,10/14/2012 13:00,10/14/2012 16:09,-4
2012101404,2012,Lincoln Financial Field,10/14/2012 13:00,10/14/2012 16:47,-4
2012101405,2012,Hard Rock Stadium,10/14/2012 13:00,10/14/2012 16:08,-4
2012101406,2012,M&T Bank Stadium,10/14/2012 13:00,10/14/2012 16:17,-4
2012101407,2012,State Farm Stadium,10/14/2012 13:05,10/14/2012 16:28,-7
2012101408,2012,CenturyLink Field,10/14/2012 13:05,10/14/2012 16:17,-7
2012101409,2012,Candlestick Park,10/14/2012 13:25,10/14/2012 16:26,-7
2012101410,2012,FedExField,10/14/2012 16:25,10/14/2012 19:27,-4
2012101411,2012,NRG Stadium,10/14/2012 19:20,10/14/2012 22:27,-5
2012101500,2012,Qualcomm Stadium,10/15/2012 17:30,10/15/2012 20:37,-7
2012101800,2012,Candlestick Park,10/18/2012 17:20,10/18/2012 20:17,-7
2012102100,2012,MetLife Stadium,10/21/2012 13:00,10/21/2012 16:02,-4
2012102101,2012,U.S. Bank Stadium,10/21/2012 12:00,10/21/2012 14:56,-5
2012102102,2012,Bank of America Stadium,10/21/2012 13:00,10/21/2012 16:06,-4
2012102103,2012,Raymond James Stadium,10/21/2012 13:00,10/21/2012 16:21,-4
2012102104,2012,The Dome at America's Center,10/21/2012 12:00,10/21/2012 15:02,-5
2012102105,2012,NRG Stadium,10/21/2012 12:00,10/21/2012 15:10,-5
2012102106,2012,Lucas Oil Stadium,10/21/2012 13:00,10/21/2012 16:00,-4
2012102107,2012,New Era Field,10/21/2012 13:00,10/21/2012 16:04,-4
2012102108,2012,Gillette Stadium,10/21/2012 16:25,10/21/2012 19:51,-4
2012102109,2012,Oakland Coliseum,10/21/2012 13:25,10/21/2012 16:49,-7
2012102110,2012,Paul Brown Stadium,10/21/2012 20:20,10/21/2012 23:21,-4
2012102200,2012,Soldier Field,10/22/2012 19:30,10/22/2012 22:43,-5
2012102500,2012,U.S. Bank Stadium,10/25/2012 19:20,10/25/2012 22:40,-5
2012102800,2012,Lambeau Field,10/28/2012 12:00,10/28/2012 15:14,-5
2012102801,2012,MetLife Stadium,10/28/2012 13:00,10/28/2012 16:07,-4
2012102802,2012,FirstEnergy Stadium,10/28/2012 13:00,10/28/2012 15:57,-4
